IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,LocationType,SpatialDimValueCode,Location,PeriodType,Period,IsLatestYear,FactValueNumeric,Value,FactComments,Language,DateModified
HWF_0012,Dental Assistants and Therapists (number),numeric,AFR,Africa,Country,KEN,Kenya,Year,2023,TRUE,382,382,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2023,TRUE,4,4,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2023,TRUE,4846,4846,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,AFR,Africa,Country,GHA,Ghana,Year,2023,TRUE,504,504,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2023,TRUE,561,561,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,AFR,Africa,Country,NAM,Namibia,Year,2023,TRUE,59,59,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2023,TRUE,648,648,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,AFR,Africa,Country,GMB,Gambia,Year,2023,TRUE,7,7,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2023,TRUE,7618,7618,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2023,TRUE,774,774,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2023,TRUE,8,8,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2023,TRUE,824,824,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2023,TRUE,9,9,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2023,TRUE,90,90,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,AMR,Americas,Country,SUR,Suriname,Year,2023,TRUE,97,97,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2023,TRUE,1,1,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2023,TRUE,1062,1062,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,EUR,Europe,Country,ISL,Iceland,Year,2023,TRUE,111,111,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2023,TRUE,116,116,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,WPR,Western Pacific,Country,IDN,Indonesia,Year,2023,TRUE,1215,1215,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,GHA,Ghana,Year,2023,TRUE,137,137,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2023,TRUE,180,180,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,TCD,Chad,Year,2023,TRUE,19,19,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2023,TRUE,19,19,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2023,TRUE,2,2,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2023,TRUE,2,2,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2023,TRUE,2,2,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2023,TRUE,25,25,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2023,TRUE,3,3,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2023,TRUE,3,3,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,BWA,Botswana,Year,2023,TRUE,32,32,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2023,TRUE,32,32,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2023,TRUE,433,433,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,GMB,Gambia,Year,2023,TRUE,5,5,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2023,TRUE,54,54,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AMR,Americas,Country,PER,Peru,Year,2023,TRUE,55,55,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2023,TRUE,56,56,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,NAM,Namibia,Year,2023,TRUE,58,58,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0013,Dental Prosthetic Technicians (number),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2023,TRUE,7,7,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,BDI,Burundi,Year,2022,TRUE,0.01,0.01,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2022,FALSE,0.01,0.01,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,TCD,Chad,Year,2022,FALSE,0.01,0.01,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,MLI,Mali,Year,2022,TRUE,0.01,0.01,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,NER,Niger,Year,2022,TRUE,0.01,0.01,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,COG,Congo,Year,2022,TRUE,0.02,0.02,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,LBR,Liberia,Year,2022,TRUE,0.02,0.02,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2022,TRUE,0.02,0.02,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,TGO,Togo,Year,2022,TRUE,0.02,0.02,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,GMB,Gambia,Year,2022,TRUE,0.03,0.03,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,GIN,Guinea,Year,2022,TRUE,0.03,0.03,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2022,TRUE,0.03,0.03,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,BEN,Benin,Year,2022,FALSE,0.04,0.04,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2022,TRUE,0.04,0.04,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2022,FALSE,0.05,0.05,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,MWI,Malawi,Year,2022,TRUE,0.05,0.05,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,AGO,Angola,Year,2022,TRUE,0.07,0.07,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,GHA,Ghana,Year,2022,TRUE,0.07,0.07,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2022,TRUE,0.08,0.08,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2022,FALSE,0.1,0.1,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2022,FALSE,0.11,0.11,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,UGA,Uganda,Year,2022,TRUE,0.11,0.11,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2022,TRUE,0.12,0.12,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2022,TRUE,0.12,0.12,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,SEN,Senegal,Year,2022,FALSE,0.13,0.13,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2022,FALSE,0.13,0.13,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2022,FALSE,0.14,0.14,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2022,FALSE,0.15,0.15,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2022,FALSE,0.15,0.15,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,GAB,Gabon,Year,2022,TRUE,0.18,0.18,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2022,TRUE,0.19,0.19,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2022,TRUE,0.2,0.2,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,RWA,Rwanda,Year,2022,TRUE,0.2,0.2,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2022,FALSE,0.22,0.22,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2022,TRUE,0.23,0.23,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,KEN,Kenya,Year,2022,TRUE,0.25,0.25,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2022,TRUE,0.27,0.27,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2022,FALSE,0.28,0.28,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2022,TRUE,0.28,0.28,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2022,TRUE,0.31,0.31,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2022,TRUE,0.37,0.37,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,COM,Comoros,Year,2022,TRUE,0.38,0.38,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2022,FALSE,0.41,0.41,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2022,FALSE,0.6,0.6,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2022,FALSE,0.75,0.75,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AFR,Africa,Country,NAM,Namibia,Year,2022,TRUE,0.78,0.78,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2022,TRUE,0.97,0.97,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2022,FALSE,1.24,1.24,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,WPR,Western Pacific,Country,IDN,Indonesia,Year,2022,FALSE,1.46,1.46,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2022,FALSE,1.54,1.54,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2022,FALSE,1.55,1.55,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2022,FALSE,1.57,1.57,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,BLZ,Belize,Year,2022,TRUE,1.71,1.71,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,EST,Estonia,Year,2022,TRUE,10.18,10.18,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2022,TRUE,10.89,10.89,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2022,FALSE,11.02,11.02,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2022,TRUE,11.23,11.23,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
